region,geo
2,914001001
2,914002102
2,914002207
2,914002208
2,914002103
2,914002105
2,914002206
1,3093007
1,3093002
1,3093001
1,3093005
1,3093003
1,3094002
2,1017010
2,1017008
2,1017011
2,1017009
2,1017001
2,1017002
2,1017003
2,1017007
2,1017005
2,1017006
2,1017012
2,1017004
2,912001008
2,1012004
2,1012026
2,1012014
2,1012015
2,1012020
2,1012028
2,1012024
2,1012009
2,1012022
2,1012012
2,1012005
2,1012007
2,1012018
2,1012013
2,1012029
2,1020001
2,1020002
2,1020003
2,911002203
2,2056065
2,2056071
2,2056069
2,2056067
2,2056061
2,2056057
2,2056058
2,2056047
2,2056009
2,2056014
2,2056024
2,2056018
2,2056053
2,2056050
2,2056042
2,2056039
2,2056037
2,2056031
2,2056029
2,2056020
2,2056017
2,2056010
2,2056006
2,2056003
2,2056032
2,2056030
2,2056019
2,2056011
2,2056066
2,2056060
2,2056046
2,2056055
2,2056040
2,2056049
2,2056025
2,2056027
2,2056022
2,2056015
2,2056012
2,2056036
2,2056028
2,2056013
2,2056007
2,2056004
2,2056002
2,2056001
2,2056008
2,2056041
2,2056068
2,2056063
2,2056044
2,2056043
2,2056045
2,2056033
2,2056054
2,2056051
2,2056072
2,2056048
2,2056062
2,2056059
2,2056016
2,2056034
2,2056035
2,2056005
2,2056021
2,2056038
2,2056026
2,2056023
2,2056056
2,2056052
2,2056064
2,2056073
2,2056074
2,2056070
2,912002305
2,912002304
2,912002303
2,913001102
2,913001103
2,913001104
2,913001106
2,912002306
2,912002302
2,913001105
2,913002103
2,920000002
2,1039021
2,1039014
2,1039008
2,1039002
2,1039001
2,1039003
2,1039005
2,1039004
2,1039007
2,1039006
2,1039009
2,1039012
2,1039028
2,1039024
2,1039030
2,1039026
2,1039013
2,1039020
2,1039011
2,1039023
2,1039019
2,1039017
2,1039010
2,1039015
2,1039016
2,1039022
2,1039018
2,1039025
2,1039027
2,1039029
2,1039031
2,1039033
2,1039032
2,1039034
2,1044002
2,1044004
2,1044001
2,1044003
2,1044008
2,1044005
2,1044010
2,1044012
2,1044007
2,1044009
2,1044011
2,1044006
2,913001108
2,913001107
2,1050003
2,1050005
2,1050002
2,1050004
2,1050001
2,1037007
2,1037005
2,1037002
2,1037010
2,1037004
2,1037006
2,1037019
2,1037021
2,1037015
2,1037020
2,1037016
2,1037012
2,1037011
2,1037014
2,1037009
2,1037013
2,1037003
2,1037001
2,1037018
2,1037017
2,1037008
2,911301001
2,911002202
1,2081011
1,2081008
1,2081007
1,2081004
1,2081012
1,2081001
1,2081006
1,2081010
1,2081009
1,2081005
1,2081002
1,2081003
1,6074023
1,6074026
1,6074027
1,6074031
1,6074009
1,6074012
1,6074014
1,6074018
1,6074019
1,6074001
1,6074003
1,6074021
1,6074010
1,6074015
1,6074020
1,6074017
1,6074022
1,6074005
1,6074002
1,6074007
1,6074006
1,6074011
1,6074024
1,6074016
1,6074025
1,6074030
1,6074029
1,6074013
1,6074004
1,6074008
1,6074028
2,1025019
2,1025021
2,1025023
2,1025024
2,1025022
2,1025017
2,1025020
2,1025014
2,1025018
2,1025012
2,1025013
2,1025009
2,1025005
2,1025001
2,1025002
2,1025007
2,1025003
2,1025004
2,1025006
2,1025010
2,1025008
2,1025011
2,1025016
2,1025015
2,913001007
2,1022014
2,1022013
2,1022010
2,1022007
2,1022009
2,1022006
2,1022004
2,1022003
2,1022002
2,1022001
2,1022005
2,1022011
2,1022008
2,1022012
2,1043017
2,1043016
2,1043014
2,1043008
2,1043005
2,1043009
2,1043013
2,1043015
2,1043007
2,1043011
2,1043004
2,1043010
2,1043006
2,1043012
2,1043003
2,1043001
2,1043002
2,1030003
2,1030001
2,1030005
2,1030006
2,1030007
2,1030002
2,1030004
2,1003014
2,1003015
2,1003012
2,1003016
2,1003013
2,1003010
2,1003011
2,1003006
2,1003002
2,1003004
2,1003003
2,1003001
2,1003005
2,1003007
2,1003008
2,1003017
2,1003009
2,912341001
2,1024019
2,1024022
2,1024021
2,1024018
2,1024015
2,1024002
2,1024001
2,1024007
2,1024012
2,1024016
2,1024008
2,1024003
2,1024006
2,1024020
2,1024005
2,1024004
2,1024010
2,1024014
2,1024013
2,1024011
2,1024017
2,1024009
2,911202201
2,911002201
2,1019002
2,1019001
2,1066021
2,1066020
2,1066001
2,1066003
2,1066002
2,1066004
2,1066016
2,1066007
2,1066008
2,1066005
2,1066011
2,1066010
2,1066013
2,1066015
2,1066014
2,1066018
2,1066022
2,1066017
2,1066023
2,1066019
2,1066012
2,1066009
2,1066006
2,930000007
2,930000008
2,914001012
2,914001014
2,940000003
2,1031012
2,1031011
2,1031008
2,1031006
2,1031003
2,1031004
2,1031009
2,1031010
2,1031001
2,1031002
2,1031007
2,1031005
2,913002108
2,1016014
2,1016016
2,1016015
2,1016009
2,1016005
2,1016013
2,1016011
2,1016006
2,1016008
2,1016003
2,1016012
2,1016010
2,1016007
2,1016004
2,1016017
2,1016002
2,1016001
2,1027003
2,1027001
2,1027004
2,1027006
2,1027007
2,1027011
2,1027012
2,1027017
2,1027013
2,1027016
2,1027021
2,1027026
2,1027024
2,1027028
2,1027027
2,1027025
2,1027023
2,1027018
2,1027022
2,1027019
2,1027014
2,1027002
2,1027015
2,1027009
2,1027008
2,1027010
2,1027005
2,1027020
2,914001006
2,1040009
2,1040019
2,1040013
2,1040021
2,1040022
2,1040016
2,1040018
2,1040017
2,1040011
2,1040008
2,1040003
2,1040004
2,1040010
2,1040006
2,1040002
2,1040001
2,1040005
2,1040012
2,1040014
2,1040015
2,1040020
2,1040023
2,1040007
2,912002308
2,1068001
2,1068002
2,1068005
2,1068004
2,1068003
2,914001013
2,1006001
2,1006002
2,1006003
2,1006005
2,1006010
2,1006007
2,1006009
2,1006006
2,1006004
2,1006008
2,920000008
2,1007001
2,1007003
2,1007004
2,1007002
2,1007005
2,1007006
2,912001007
2,1033008
2,1033004
2,1033005
2,1033009
2,1033007
2,1033006
2,1033011
2,1033003
2,1033002
2,1033001
2,1033010
2,1033012
1,6076004
1,6076002
1,6076003
1,6076001
2,1015018
2,1015016
2,1015009
2,1015012
2,1015011
2,1015004
2,1015007
2,1015002
2,1015001
2,1015006
2,1015014
2,1015017
2,1015015
2,1015013
2,1015008
2,1015010
2,1015003
2,1015005
2,1015019
2,1036003
2,1036004
2,1036001
2,1036002
2,913002104
1,2096006
1,2096003
1,2096002
1,2096004
1,2096005
1,2096001
1,7079011
1,7079001
1,7079009
1,7079004
1,7079002
1,7079007
1,7079003
1,7079005
1,7079006
1,7079010
1,7079008
2,1047005
2,1047001
2,1047003
2,1047006
2,1047004
2,1047007
2,1047008
2,1047009
2,1047002
2,1067001
2,1067006
2,1067007
2,1067005
2,1067004
2,1067002
2,1067003
2,1064003
2,1064001
2,1064002
2,1064004
2,911002204
2,3091047
2,3091054
2,3091056
2,3091053
2,3091049
2,3091022
2,3091018
2,3091011
2,3091017
2,3091015
2,3091044
2,3091042
2,3091038
2,3091041
2,3091043
2,3091032
2,3091035
2,3091034
2,3091031
2,3091026
2,3091025
2,3091027
2,3091028
2,3091033
2,3091029
2,3091023
2,3091030
2,3091037
2,3091019
2,3091016
2,3091021
2,3091013
2,3091006
2,3091010
2,3091012
2,3091003
2,3091002
2,3091004
2,3091005
2,3091055
2,3091014
2,3091040
2,3091007
2,3091009
2,3091001
2,3091052
2,3091051
2,3091046
2,3091048
2,3091050
2,3091045
2,3091036
2,3091039
2,3091020
2,3091024
2,3091008
2,1021002
2,1021001
2,1057021
2,1057015
2,1057013
2,1057008
2,1057010
2,1057011
2,1057014
2,1057018
2,1057006
2,1057012
2,1057003
2,1057009
2,1057007
2,1057016
2,1057022
2,1057027
2,1057026
2,1057028
2,1057025
2,1057024
2,1057017
2,1057020
2,1057019
2,1057023
2,1057005
2,1057004
2,1057002
2,1057001
2,913002102
2,913002101
2,913001101
2,913002202
2,913002201
2,920000001
2,1029004
2,1029005
2,1029003
2,1029007
2,1029010
2,1029009
2,1029008
2,1029006
2,1029001
2,1029002
2,1026019
2,1026014
2,1026012
2,1026009
2,1026005
2,1026007
2,1026010
2,1026003
2,1026008
2,1026004
2,1026001
2,1026002
2,1026006
2,1026011
2,1026013
2,1026017
2,1026016
2,1026015
2,1026018
2,1026021
2,1026020
2,911301101
2,914001007
2,1012010
2,1012008
2,1012016
2,1012003
2,1012011
2,1012001
2,1012002
2,1012006
2,1012017
2,1012021
2,913401001
1,3094001
1,3094003
2,1062001
2,1062003
2,1062002
2,1001004
2,1001009
2,1001007
2,1001006
2,1001008
2,1001001
2,1001003
2,1001005
2,1001010
2,1001002
2,1058003
2,1058002
2,1058001
1,2097001
1,2097002
2,1002001
2,1002003
2,1002002
2,1061004
2,1061013
2,1061026
2,1061024
2,1061025
2,1061011
2,1061021
2,1061019
2,1061010
2,1061007
2,1061003
2,1061005
2,1061006
2,1061009
2,1061014
2,1061017
2,1061020
2,1061018
2,1061012
2,1061016
2,1061002
2,1061001
2,1061023
2,1061008
2,1061015
2,1061022
2,914001011
2,911002206
2,920000012
2,920000011
2,930000011
2,940000002
2,940000001
1,7078003
1,7078002
1,7078001
1,7078005
1,7078007
1,7078006
1,7078004
1,7078008
2,1023022
2,1023018
2,1023014
2,1023001
2,1023008
2,1023012
2,1023005
2,1023009
2,1023020
2,1023013
2,1023006
2,1023011
2,1023010
2,1023015
2,1023017
2,1023019
2,1023021
2,1023003
2,1023004
2,1023002
2,1023007
2,1023016
2,912001006
2,1046002
2,1046001
2,1046004
2,1046005
2,1046003
2,1063001
2,1063004
2,1063007
2,1063008
2,1063009
2,1063012
2,1063011
2,1063010
2,1063006
2,1063003
2,1063002
2,1063005
2,911401001
2,920000010
2,1014009
2,1014014
2,1014016
2,1014018
2,1014017
2,1014015
2,1014011
2,1014010
2,1014006
2,1014004
2,1014001
2,1014003
2,1014002
2,1014007
2,1014005
2,1014008
2,1014012
2,1014013
2,1014019
1,3095001
1,3095003
1,3095002
1,7077001
1,7077002
1,7077003
2,1018006
2,1018003
2,1018001
2,1018002
2,1018008
2,1018009
2,1018005
2,1018004
2,1018007
2,2055071
2,2055061
2,2055056
2,2055047
2,2055039
2,2055051
2,2055050
2,2055040
2,2055046
2,2055031
2,2055043
2,2055025
2,2055020
2,2055019
2,2055023
2,2055030
2,2055029
2,2055024
2,2055033
2,2055034
2,2055036
2,2055048
2,2055049
2,2055041
2,2055045
2,2055054
2,2055063
2,2055059
2,2055069
2,2055064
2,2055058
2,2055062
2,2055065
2,2055070
2,2055066
2,2055067
2,2055078
2,2055073
2,2055074
2,2055080
2,2055079
2,2055076
2,2055086
2,2055081
2,2055085
2,2055003
2,2055001
2,2055007
2,2055055
2,2055100
2,2055103
2,2055002
2,2055072
2,2055027
2,2055022
2,2055017
2,2055015
2,2055105
2,2055107
2,2055032
2,2055028
2,2055042
2,2055087
2,2055090
2,2055096
2,2055099
2,2055094
2,2055097
2,2055104
2,2055101
2,2055093
2,2055095
2,2055089
2,2055091
2,2055092
2,2055026
2,2055012
2,2055010
2,2055011
2,2055102
2,2055004
2,2055008
2,2055021
2,2055014
2,2055018
2,2055006
2,2055013
2,2055005
2,2055052
2,2055037
2,2055035
2,2055057
2,2055044
2,2055053
2,2055075
2,2055082
2,2055077
2,2055084
2,2055083
2,2055088
2,2055098
2,2055038
2,2055060
2,2055068
2,930000003
2,912002101
2,912002307
2,912001002
2,912002102
2,912001004
2,912002301
2,913202101
2,912302201
2,920000005
2,2055009
2,2055106
2,2055016
2,2051058
2,2051051
2,2051043
2,2051054
2,2051037
2,2051032
2,2051038
2,2051042
2,2051063
2,2051067
2,2051057
2,2051053
2,2051048
2,2051052
2,2051047
2,2051041
2,2051033
2,2051036
2,2051040
2,2051035
2,2051014
2,2051013
2,2051011
2,2051010
2,2051009
2,2051025
2,2051030
2,2051046
2,2051062
2,2051068
2,2051078
2,2051021
2,2051029
2,2051015
2,2051016
2,2051019
2,2051006
2,2051008
2,2051069
2,2051060
2,2051044
2,2051050
2,2051031
2,2051070
2,2051064
2,2051055
2,2051039
2,2051020
2,2051002
2,2051045
2,2051034
2,2051059
2,2051065
2,2051061
2,2051049
2,2051004
2,2051012
2,2051007
2,2051005
2,2051003
2,2051001
2,2051027
2,2051076
2,2051028
2,2051018
2,2051074
2,2051071
2,2051024
2,2051056
2,2051066
2,930000005
2,930000006
2,913001001
2,913001002
2,913002109
2,920000009
2,2051023
2,2051077
2,2051075
2,2051026
2,2051022
2,2051017
2,2051073
2,2051072
2,4071052
2,4071063
2,4071062
2,4071059
2,4071054
2,4071056
2,4071005
2,4071008
2,4071011
2,4071018
2,4071022
2,4071010
2,4071017
2,4071020
2,4071026
2,4071025
2,4071023
2,4071044
2,4071051
2,4071035
2,4071002
2,4071013
2,4071007
2,4071053
2,4071064
2,4071032
2,4071038
2,4071049
2,4071040
2,4071046
2,4071050
2,4071045
2,4071047
2,4071043
2,4071042
2,4071048
2,4071030
2,4071028
2,4071033
2,4071031
2,4071034
2,4071039
2,4071037
2,4071041
2,4071003
2,4071009
2,4071015
2,4071001
2,4071004
2,4071065
2,4071019
2,4071014
2,4071016
2,4071027
2,4071021
2,4071024
2,4071029
2,4071055
2,4071057
2,4071061
2,4071058
2,4071060
2,4071012
2,913002113
2,913002110
2,913002111
2,913002112
2,913002114
2,4071006
2,4071036
2,1028003
2,1028001
2,1028004
2,1028008
2,1028009
2,1028006
2,1028007
2,1028005
2,1028002
1,8082002
1,8082001
1,8082003
1,8082005
1,8082004
1,8085003
1,8085001
1,8085002
1,8080002
1,8080003
1,8080008
1,8080007
1,8080014
1,8080009
1,8080011
1,8080013
1,8080006
1,8080005
1,8080004
1,8080010
1,8080001
1,913002301
1,8080012
1,3098001
2,1005012
2,1005007
2,1005011
2,1005009
2,1005008
2,1005005
2,1005006
2,1005002
2,1005004
2,1005003
2,1005001
2,1005010
2,1049004
2,1049002
2,1049001
2,1049003
2,1049006
2,1049007
2,1049008
2,1049005
2,930000001
2,911002101
2,914001009
2,914001002
2,914001003
2,911202101
2,920000003
2,1032015
2,1032013
2,1032011
2,1032014
2,1032003
2,1032001
2,1032012
2,1032009
2,1032005
2,1032006
2,1032008
2,1032010
2,1032004
2,1032007
2,1032002
2,913002107
2,913002105
2,2052031
2,2052034
2,2052032
2,2052029
2,2052027
2,2052026
2,2052019
2,2052020
2,2052014
2,2052037
2,2052035
2,2052036
2,2052039
2,2052033
2,2052030
2,2052021
2,2052015
2,2052003
2,2052009
2,2052012
2,2052018
2,2052006
2,2052013
2,2052028
2,2052025
2,2052005
2,2052024
2,2052040
2,2052016
2,2052008
2,2052022
2,2052044
2,2052002
2,2052004
2,2052001
2,2052017
2,2052010
2,2052007
2,2052038
2,913001003
2,913002206
2,913001005
2,913001006
2,2052023
2,2052011
2,2052041
2,2052042
2,2052043
2,2052048
2,2052045
2,2052049
2,2052047
2,2052046
1,8073007
1,8073004
1,8073003
1,8073002
1,8073006
1,8073008
1,8073001
1,8073005
1,8072002
1,8072003
1,8072001
1,8072005
1,8072004
1,8084002
1,8084003
1,8084006
1,8084004
1,8084005
1,8084001
1,8086002
1,8086003
1,8086001
1,8086006
1,8086007
1,8086008
1,8086005
1,8086009
1,8086010
1,8086004
2,1048012
2,1048009
2,1048008
2,1048004
2,1048005
2,1048003
2,1048007
2,1048001
2,1048002
2,1048006
2,1048011
2,1048010
2,930000002
2,912001009
2,914001005
2,914001004
2,920000006
2,1045017
2,1045026
2,1045023
2,1045015
2,1045016
2,1045021
2,1045027
2,1045004
2,1045009
2,1045011
2,1045014
2,1045022
2,1045002
2,1045001
2,1045005
2,1045008
2,1045031
2,1045029
2,1045032
2,1045034
2,1045030
2,1045033
2,1045010
2,1045006
2,1045003
2,1045007
2,1045012
2,1045020
2,1045025
2,1045024
2,1045028
2,1045019
2,1045018
2,1045013
