region,geo
4,1526
4,1527
4,1528
4,1529
4,1530
4,1531
4,1532
4,1533
4,1534
4,1535
4,1536
4,1537
4,1538
4,1539
4,1540
4,1541
4,1542
4,1543
4,1544
4,1545
4,1546
4,1547
4,1548
4,1549
4,1550
4,1551
4,1552
4,1553
4,1554
4,1555
4,1556
4,1557
4,1558
4,1559
4,1560
4,1561
4,1562
4,1563
4,1564
4,1565
4,1566
4,1567
4,1568
4,1569
4,1570
4,1571
4,1572
4,1573
4,1574
4,1575
4,1576
4,1577
4,1578
4,1579
4,1580
4,1581
4,1582
4,1583
4,1584
4,1585
4,1586
4,1587
4,1588
4,1589
4,1590
4,1591
4,1592
4,1593
4,1594
4,1595
4,1596
4,1597
4,1598
4,1599
4,1600
4,1601
4,1602
4,1604
4,1605
4,1606
4,1607
4,1608
4,1609
4,1610
4,1611
4,1612
4,1613
4,1614
4,1615
4,1616
4,1617
4,1618
4,1619
4,1620
4,1621
4,1622
4,1623
4,1624
4,1625
4,1626
4,1627
4,1628
4,1629
4,1630
4,1631
4,1632
4,1633
4,1634
4,1635
4,1636
4,1637
4,1638
4,1639
4,1640
4,1641
4,1642
4,1643
4,1644
4,1645
4,1646
4,1647
4,1649
4,1650
4,1651
4,1652
4,1653
4,1654
4,1655
4,1656
4,1657
4,1658
4,1659
4,1660
4,1661
4,1662
4,1663
4,1664
4,1665
4,1666
4,1667
4,1668
4,1669
4,1670
4,1671
4,1672
4,1673
4,1674
4,1675
4,1677
4,1678
4,1679
4,1680
4,1681
4,1682
4,1683
4,1684
4,1685
4,1686
4,1687
4,1688
4,1689
4,1690
4,1691
4,1692
4,1693
4,1694
4,1695
4,1696
4,1697
4,1698
4,1699
4,1700
4,1701
4,1702
4,1703
4,1704
4,1705
4,1706
4,1707
4,1708
4,1709
4,1710
4,1711
4,1712
4,1713
4,1714
4,1715
4,1716
4,1717
4,1718
4,1719
4,1720
4,1721
4,1722
4,1723
4,1724
4,1725
4,1726
4,1727
4,1728
4,1729
4,1730
4,1731
4,1732
4,1733
4,1734
4,1735
4,1736
4,1737
4,1738
4,1739
4,1740
4,1741
4,1742
4,1743
4,1744
4,1745
4,1746
4,1747
4,1748
4,1749
4,1750
4,1751
4,1752
4,1753
4,1754
4,1755
4,1756
4,1757
4,1758
4,1759
4,1760
4,1761
4,1762
4,1763
4,1764
4,1765
4,1766
4,1767
4,1768
4,1769
4,1770
4,1771
4,1772
4,1773
4,1774
4,1775
4,1776
4,1777
4,1778
4,1779
4,1780
4,1781
4,1782
4,1783
4,1784
4,1785
4,1786
4,1787
4,1788
4,1789
4,1790
4,1791
4,1792
4,1793
4,1794
4,1795
4,1796
4,1797
4,1798
4,1799
4,1800
4,1801
4,1802
4,1803
4,1804
4,1805
4,1806
4,1807
4,1808
4,1809
4,1810
4,1811
4,1812
4,1813
4,1814
4,1815
4,1816
4,1817
4,1818
4,1819
4,1820
4,1821
4,1822
4,1823
4,1824
4,1825
4,1826
4,1827
4,1828
4,1829
4,1830
4,1831
4,1832
4,1833
4,1834
4,1835
4,1836
4,1837
4,1838
4,1839
4,1840
4,1841
4,1842
4,1843
4,1844
4,1845
4,1846
4,1847
4,1848
4,1849
4,1850
4,1851
4,1852
4,1853
4,1854
4,1855
4,1856
4,1857
4,1858
4,1859
4,1860
4,1861
4,1862
4,1863
4,1864
4,1865
4,1866
4,1867
4,1868
4,1869
4,1870
4,1871
4,1872
4,1873
4,1874
4,1875
4,1876
4,1877
4,1878
4,1879
4,1880
4,1881
4,1882
4,1883
4,1884
4,1885
4,1886
4,1887
4,1888
4,1889
4,1890
4,1891
4,1892
4,1893
4,1894
4,1895
4,1896
4,1897
4,1898
4,1899
4,1900
4,1901
4,1902
4,1903
4,1904
4,1905
4,1906
4,1907
4,1908
4,1909
4,1910
4,1911
4,1912
4,1913
4,1914
4,1915
4,1916
4,1917
4,1918
4,1919
4,1920
4,1921
4,1922
4,1923
4,1924
4,1925
4,1926
4,1927
4,1928
4,1929
4,1930
4,1931
4,1932
4,1933
4,1934
4,1935
4,1936
4,1937
4,1938
4,1939
4,1940
4,1941
4,1942
4,1943
4,1944
4,1945
4,1946
4,1947
4,1948
4,1949
4,1950
4,1951
4,1952
4,1953
4,1954
4,1955
4,1956
4,1957
4,1958
4,1959
4,1960
4,1961
4,1962
4,1963
4,1964
4,1965
4,1966
4,1967
4,1968
4,1969
4,1970
4,1971
4,1972
4,1973
4,1974
4,1975
4,1976
4,1977
4,1978
4,1979
4,1980
4,1981
4,1982
4,1983
4,1984
4,1985
4,1986
4,1987
4,1988
4,1989
4,1990
4,1991
4,1992
4,1993
4,1994
4,1995
4,1996
4,1997
4,1998
4,1999
4,2000
4,2001
4,2002
4,2003
4,2004
4,2005
4,2006
4,2007
4,2008
4,2009
4,2010
4,2011
4,2012
4,2013
4,2014
4,2015
4,2016
4,2017
4,2018
4,2019
4,2020
4,2022
4,2023
4,2024
4,2025
4,2026
4,2027
4,2028
4,2029
4,2030
4,2031
4,2032
4,2033
4,2034
4,2035
4,2036
4,2037
4,2038
4,2039
4,2040
4,2041
4,2042
4,2043
4,2044
4,2045
4,2046
4,2047
4,2048
4,2049
4,2050
4,2052
4,2053
4,2054
4,2056
4,2057
4,2058
4,2059
4,2060
4,2061
4,2062
4,2063
4,2064
4,2065
4,2066
4,2067
4,2068
4,2069
4,2070
4,2071
4,2072
4,2073
4,2074
4,2075
4,2076
4,2077
4,2078
4,2079
4,2080
4,2081
4,2082
4,2083
4,2084
4,2085
4,2086
4,2087
4,2088
4,2089
4,2090
4,2091
4,2092
4,2093
4,2094
4,2095
4,2096
4,2097
4,2098
4,2099
4,2100
4,2101
4,2102
4,2103
5,2104
5,2105
5,2106
5,2107
5,2108
5,2109
5,2110
5,2111
5,2112
5,2113
5,2114
5,2115
5,2116
5,2117
5,2118
5,2119
5,2120
5,2121
5,2122
5,2123
5,2124
5,2125
5,2126
5,2127
5,2128
5,2129
5,2130
5,2131
5,2132
5,2133
5,2134
5,2135
5,2136
5,2137
5,2138
5,2139
5,2140
5,2141
5,2142
5,2143
5,2144
5,2145
5,2146
5,2147
5,2148
5,2149
5,2150
5,2151
5,2152
5,2153
5,2154
5,2155
5,2156
5,2157
5,2158
5,2159
5,2160
5,2161
5,2162
5,2163
5,2164
5,2165
5,2166
5,2167
5,2168
5,2169
5,2170
5,2171
5,2172
5,2173
5,2174
5,2175
5,2176
5,2177
5,2179
5,2180
5,2181
5,2182
5,2183
5,2184
5,2185
5,2186
5,2187
5,2188
5,2189
5,2190
5,2191
5,2192
5,2193
5,2194
5,2195
5,2196
5,2197
5,2198
5,2199
5,2200
5,2201
5,2202
5,2203
5,2204
5,2205
5,2206
5,2207
5,2208
5,2209
5,2210
5,2211
5,2212
6,2213
6,2214
6,2215
6,2216
6,2217
6,2218
6,2219
6,2220
6,2221
6,2222
6,2223
6,2224
6,2225
6,2226
6,2227
6,2228
6,2229
6,2230
6,2231
6,2232
6,2233
6,2234
6,2235
6,2236
6,2237
6,2238
6,2239
6,2240
6,2241
6,2242
6,2243
6,2244
6,2245
6,2246
6,2247
6,2248
6,2249
6,2250
6,2251
6,2252
6,2253
6,2254
6,2255
6,2256
6,2257
6,2258
6,2259
6,2260
6,2261
6,2262
6,2263
6,2264
6,2265
6,2266
6,2267
6,2268
6,2269
6,2270
6,2271
6,2272
6,2273
6,2274
6,2275
6,2276
6,2277
6,2278
6,2279
6,2280
6,2281
6,2282
6,2283
6,2284
6,2285
6,2286
6,2287
6,2288
6,2289
6,2290
6,2291
6,2292
6,2293
6,2294
6,2295
6,2296
6,2297
6,2298
6,2299
6,2300
6,2301
6,2302
6,2303
6,2304
6,2305
6,2306
6,2307
6,2308
6,2309
6,2310
6,2311
6,2312
6,2313
6,2314
6,2315
6,2316
6,2317
6,2318
6,2319
6,2320
6,2321
6,2322
6,2323
6,2324
6,2325
6,2326
6,2327
6,2328
6,2329
6,2330
6,2331
6,2332
6,2333
6,2334
6,2335
6,2336
6,2337
6,2338
6,2339
6,2340
6,2341
6,2342
6,2343
6,2344
6,2345
6,2346
6,2347
6,2348
6,2349
6,2350
6,2351
6,2352
6,2353
6,2354
6,2355
6,2356
6,2357
6,2358
6,2359
6,2360
6,2361
6,2362
6,2363
6,2364
6,2365
6,2366
6,2367
6,2368
6,2369
6,2370
6,2371
6,2372
6,2373
6,2374
6,2375
6,2376
6,2377
6,2378
6,2379
6,2380
6,2381
6,2382
6,2383
6,2384
6,2385
6,2386
6,2387
6,2388
6,2389
6,2390
6,2391
6,2392
6,2393
6,2394
6,2395
6,2396
6,2397
6,2398
6,2399
6,2400
6,2401
6,2402
6,2403
6,2404
6,2405
6,2406
6,2407
6,2408
6,2409
6,2410
6,2411
6,2412
6,2413
6,2414
6,2415
6,2416
6,2417
6,2418
6,2419
6,2420
6,2421
6,2422
6,2423
6,2424
6,2425
6,2426
6,2427
6,2428
6,2429
6,2430
6,2431
6,2432
6,2433
6,2434
6,2435
6,2436
6,2437
6,2438
6,2439
6,2440
6,2441
6,2442
6,2443
6,2444
6,2445
6,2446
6,2447
6,2448
6,2449
6,2450
6,2451
6,2452
6,2453
6,2454
6,2455
6,2456
6,2457
6,2458
6,2459
6,2460
6,2461
6,2462
6,2463
6,2464
6,2465
6,2466
6,2467
6,2468
6,2469
6,2470
6,2471
6,2472
6,2473
6,2474
6,2475
6,2476
6,2477
6,2478
6,2479
6,2480
6,2481
6,2482
6,2483
6,2484
6,2485
6,2486
6,2487
6,2488
6,2489
6,2490
6,2491
7,2492
7,2493
7,2494
7,2495
7,2496
7,2497
7,2498
7,2499
7,2500
7,2501
7,2502
7,2503
7,2504
7,2505
7,2506
7,2507
7,2508
7,2509
7,2510
7,2511
7,2512
7,2513
7,2514
7,2515
7,2516
7,2517
7,2518
7,2519
7,2520
7,2521
7,2522
7,2523
7,2524
7,2525
7,2526
7,2527
7,2528
7,2529
7,2530
7,2531
7,2532
7,2533
7,2534
7,2535
7,2536
7,2537
7,2538
7,2539
7,2540
7,2541
7,2542
7,2543
7,2544
7,2545
7,2546
7,2547
7,2548
7,2549
7,2550
7,2551
7,2552
7,2553
7,2554
7,2555
7,2556
7,2557
7,2558
7,2559
7,2560
7,2561
7,2562
7,2563
7,2564
7,2565
7,2566
7,2567
7,2568
7,2569
7,2570
7,2571
7,2572
7,2573
7,2574
7,2575
7,2576
7,2577
7,2578
7,2579
7,2580
7,2581
7,2582
7,2583
7,2584
7,2585
7,2586
7,2587
7,2588
7,2589
7,2590
7,2591
7,2592
7,2593
7,2594
7,2595
7,2596
7,2597
7,2598
7,2599
7,2600
7,2601
7,2602
7,2603
7,2604
7,2605
7,2606
7,2607
7,2608
7,2609
7,2610
7,2611
7,2612
7,2613
7,2614
7,2615
7,2616
7,2617
7,2618
7,2619
7,2620
7,2621
7,2622
7,2623
7,2624
7,2625
7,2626
7,2627
7,2628
7,2629
7,2630
7,2631
7,2632
7,2633
7,2634
7,2635
7,2636
7,2637
7,2638
7,2639
7,2640
7,2641
7,2642
7,2643
7,2644
7,2645
7,2646
7,2647
7,2648
7,2649
7,2650
7,2651
7,2652
7,2653
7,2654
7,2655
7,2656
7,2657
7,2658
7,2659
7,2660
7,2661
7,2662
7,2663
7,2664
7,2665
7,2666
7,2667
7,2668
7,2669
7,2670
7,2671
7,2672
7,2673
7,2674
7,2675
7,2676
7,2677
7,2678
7,2679
7,2680
7,2681
7,2682
7,2683
7,2684
7,2685
7,2686
7,2687
7,2688
7,2689
7,2690
7,2691
7,2692
7,2693
7,2694
7,2695
7,2696
7,2697
7,2698
7,2699
7,2700
7,2701
7,2702
7,2703
7,2704
7,2705
7,2706
7,2707
7,2708
7,2709
7,2710
7,2711
7,2712
7,2713
7,2714
7,2715
7,2716
7,2717
7,2718
7,2719
7,2720
7,2721
7,2722
7,2723
7,2724
7,2725
7,2726
7,2727
7,2728
7,2729
7,2730
7,2731
7,2732
7,2733
7,2734
7,2735
7,2736
7,2737
7,2738
7,2739
7,2740
7,2741
7,2742
7,2743
7,2744
7,2745
7,2746
7,2747
7,2748
7,2749
7,2750
7,2751
7,2752
7,2753
7,2754
7,2755
7,2756
7,2757
7,2758
7,2759
7,2760
7,2761
7,2762
7,2763
7,2764
7,2765
7,2766
7,2767
7,2768
7,2769
7,2770
7,2771
7,2772
7,2773
7,2774
7,2775
7,2776
7,2777
7,2778
7,2779
7,2780
7,2781
7,2782
7,2783
7,2784
7,2785
7,2786
7,2787
7,2788
7,2789
7,2790
7,2791
7,2792
7,2793
7,2794
7,2795
7,2796
7,2797
7,2798
7,2799
7,2800
7,2801
7,2802
7,2803
7,2804
7,2805
7,2806
7,2807
7,2808
7,2809
7,2810
7,2811
7,2812
7,2813
8,2814
8,2815
8,2816
8,2817
8,2818
8,2819
8,2820
8,2821
8,2822
8,2823
8,2824
8,2825
8,2826
8,2827
8,2828
8,2829
8,2830
8,2831
8,2832
8,2833
8,2834
8,2835
8,2836
8,2837
8,2838
8,2839
8,2840
8,2841
8,2843
8,2844
8,2845
8,2846
8,2847
8,2848
8,2849
8,2850
8,2851
8,2852
8,2853
8,2854
8,2855
8,2856
8,2857
8,2858
8,2859
8,2860
8,2861
8,2862
8,2863
8,2864
8,2865
8,2866
8,2867
8,2868
8,2869
8,2870
8,2871
8,2872
8,2873
8,2874
8,2875
8,2876
8,2877
8,2878
8,2879
8,2880
8,2881
8,2882
8,2883
8,2884
8,2885
8,2886
8,2887
8,2888
8,2889
8,2890
8,2891
8,2892
8,2893
8,2894
8,2895
8,2896
8,2897
8,2898
8,2899
8,2900
8,2901
8,2902
8,2903
8,2904
8,2905
8,2906
8,2908
8,2909
8,2910
8,2911
8,2912
8,2913
8,2914
8,2915
8,2916
8,2917
8,2918
8,2919
8,2920
8,2921
8,2922
8,2923
8,2924
8,2925
8,2926
8,2927
8,2928
8,2929
8,2930
8,2931
8,2932
8,2933
8,2934
8,2935
8,2936
8,2937
8,2938
8,2939
8,2940
8,2941
8,2942
8,2943
8,2944
8,2945
8,2946
8,2947
8,2948
8,2949
8,2950
8,2951
8,2952
8,2953
8,2954
8,2955
8,2956
8,2957
8,2958
8,2959
8,2960
8,2961
8,2962
8,2963
8,2964
8,2965
8,2966
8,2967
8,2968
8,2969
8,2970
8,2971
8,2972
8,2973
8,2974
8,2975
8,2976
8,2977
8,2978
8,2979
8,2980
8,2981
8,2982
8,2983
8,2984
8,2985
8,2986
8,2987
8,2988
8,2989
8,2990
8,2991
8,2992
8,2993
8,2994
8,2995
8,2996
8,2997
8,2998
8,2999
8,3000
8,3001
8,3002
8,3003
8,3004
8,3005
8,3006
8,3007
8,3008
8,3009
8,3010
8,3011
8,3012
8,3013
8,3014
8,3015
8,3016
8,3017
8,3018
8,3019
8,3020
8,3021
8,3022
8,3023
